age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,active_hours,bug_commit_ratio,burnout_encoded
44,6,11.01,6.46,2,10,23,5,13.65,0.69,54.1,Medium,1.6784,11.7,0.4329,2
31,9,13.36,4.65,0,13,23,8,16.92,0.11,100.0,High,2.8126,13.47,0.5628,0
32,15,10.66,4.69,0,5,23,2,15.57,1.78,47.65,Medium,2.2255,12.44,0.2165,2
21,7,6.65,7.86,0,9,7,5,8.87,0.28,37.7,Medium,0.8354,6.93,1.2676,2
35,8,9.71,8.28,6,6,22,1,12.3,0.7,29.09,Low,1.1587,10.41,0.2715,1
24,8,8.42,7.92,7,9,21,8,11.27,0.76,56.1,Medium,1.0499,9.18,0.4265,2
31,12,9.18,5.38,4,4,6,6,13.45,0.97,61.93,Medium,1.6752,10.15,0.6557,2
23,12,12.59,6.33,7,0,12,8,13.96,0.77,72.14,High,1.958,13.36,0.0,0
34,3,10.52,6.3,0,18,14,3,14.34,1.39,60.08,Medium,1.6438,11.91,1.2766,2
30,11,5.89,8.98,4,7,13,9,9.03,1.19,35.22,Medium,0.6487,7.08,0.5344,2
35,16,4.63,8.75,6,18,4,0,6.6,0.16,45.85,Medium,0.5232,4.79,4.3902,2
42,1,8.24,6.99,2,16,7,0,11.21,0.63,34.7,Low,1.1622,8.87,2.2535,1
25,12,4.16,4.69,1,18,17,1,8.48,1.96,28.86,Low,0.8685,6.12,1.0526,1
33,17,7.18,5.29,4,15,4,9,9.96,0.97,59.09,Medium,1.3321,8.15,3.6585,2
37,14,7.68,5.82,3,3,22,2,9.17,0.85,18.35,Low,1.2973,8.53,0.1357,1
31,7,7.76,8.37,0,7,8,1,8.92,0.3,18.31,Low,0.9162,8.06,0.8642,1
30,14,13.79,4.85,7,3,9,3,17.9,1.68,80.99,High,2.7859,15.47,0.3297,0
32,0,7.04,5.1,1,12,16,7,9.36,0.27,66.87,Medium,1.3538,7.31,0.7453,2
40,19,6.65,5.75,4,6,26,2,11.37,0.21,45.1,Medium,1.1368,6.86,0.2299,2
42,9,5.29,8.63,7,0,24,3,8.76,0.88,17.16,Low,0.606,6.17,0.0,1
30,11,9.11,6.52,7,8,2,1,11.86,0.87,38.51,Medium,1.3761,9.98,3.8095,2
42,4,5.54,7.23,5,3,0,0,8.8,1.96,21.93,Low,0.7558,7.5,30.0,1
35,8,10.16,5.94,4,13,6,7,12.99,0.26,92.16,High,1.6821,10.42,2.1311,0
34,7,5.55,4.94,5,8,14,6,10.17,0.97,65.11,Medium,1.1012,6.52,0.5674,2
40,15,9.77,5.11,3,2,18,9,12.6,0.4,80.15,High,1.8752,10.17,0.1105,0
34,13,12.26,6.46,1,14,7,1,13.68,1.4,54.35,Medium,1.8689,13.66,1.9718,2
44,12,4.43,8.47,2,4,10,7,7.82,0.78,12.48,Low,0.5169,5.21,0.396,1
23,12,8.2,6.47,4,0,1,9,11.69,1.3,21.27,Low,1.2481,9.5,0.0,1
30,4,8.61,5.78,5,10,14,2,12.67,0.68,54.19,Medium,1.4643,9.29,0.7092,2
38,15,11.91,8.04,5,18,27,6,16.64,1.13,85.35,High,1.4631,13.04,0.6642,0
34,10,8.68,7.37,4,4,1,0,11.45,0.94,18.83,Low,1.162,9.62,3.6364,1
23,4,9.68,4.2,5,9,10,2,12.09,0.75,70.86,High,2.2512,10.43,0.8911,0
40,12,11.91,5.75,2,18,19,8,14.87,1.08,100.0,High,2.0359,12.99,0.9424,0
32,10,9.6,7.41,7,16,27,3,14.2,0.77,53.745000000000005,Medium,1.2783,10.37,0.5904,2
41,18,7.58,6.87,5,4,16,0,12.5,1.61,33.18,Low,1.0875,9.19,0.2484,1
38,2,4.86,8.89,4,19,28,5,9.74,0.99,53.54,Medium,0.5406,5.85,0.6762,2
21,14,11.3,8.33,0,8,9,0,13.22,1.81,26.56,Low,1.3405,13.11,0.8791,1
33,6,12.71,4.3,5,5,4,9,15.7,0.45,90.34,High,2.8886,13.16,1.2195,0
23,6,13.7,7.63,4,12,2,0,15.74,0.22,72.06,High,1.7723,13.92,5.7143,0
35,5,13.27,5.68,7,10,8,1,15.74,0.76,84.98,High,2.2958,14.03,1.2346,0
40,2,8.98,7.41,7,0,19,5,13.1,0.37,68.65,Medium,1.1957,9.35,0.0,2
39,12,10.43,7.09,0,16,21,1,12.07,0.79,49.58,Medium,1.4506,11.22,0.7583,2
33,6,11.81,6.52,5,5,24,7,14.4,0.41,85.56,High,1.784,12.22,0.2075,0
34,4,8.32,8.26,5,2,1,5,10.78,1.74,26.64,Low,0.9952,10.06,1.8182,1
22,17,9.95,7.54,4,15,22,0,12.07,1.14,47.91,Medium,1.3024,11.09,0.6787,2
27,7,7.49,8.45,3,12,18,5,9.41,1.0,41.07,Medium,0.876,8.49,0.663,2
35,16,7.27,5.41,3,11,16,0,11.27,1.58,45.64,Medium,1.3194,8.85,0.6832,2
29,19,11.57,5.74,1,10,24,8,13.75,0.26,73.87,High,1.9812,11.83,0.4149,0
23,0,8.54,7.11,3,1,24,2,12.37,1.71,20.78,Low,1.1845,10.25,0.0415,1
37,13,6.12,8.83,2,18,11,0,8.59,0.97,25.3,Low,0.6853,7.09,1.6216,1
21,16,6.02,5.86,7,7,26,0,10.23,0.27,29.03,Low,1.0101,6.29,0.2682,1
36,9,12.59,4.16,1,12,19,1,14.26,1.64,80.62,High,2.9554,14.23,0.6283,0
32,11,10.78,6.23,7,9,8,5,12.41,0.92,79.27,High,1.703,11.7,1.1111,0
23,15,9.46,6.72,3,14,22,0,13.18,1.21,41.71,Medium,1.3871,10.67,0.6335,2
44,13,8.01,8.0,0,16,3,6,12.67,1.79,53.745000000000005,Medium,0.9889,9.8,5.1613,2
30,15,8.31,7.64,6,14,27,3,9.88,1.78,53.88,Medium,1.0736,10.09,0.5166,2
26,7,4.57,8.82,4,9,17,6,5.86,1.02,22.1,Low,0.5123,5.59,0.5263,1
31,9,8.55,7.91,7,0,15,3,13.29,0.83,29.98,Low,1.0674,9.38,0.0,1
29,16,11.95,5.49,3,11,28,3,13.42,1.5,64.3,Medium,2.1377,13.45,0.3915,2
26,17,7.88,7.21,0,8,20,3,9.88,0.47,43.65,Medium,1.078,8.35,0.398,2
32,19,7.84,7.36,6,4,23,9,12.56,1.66,54.23,Medium,1.0509,9.5,0.1732,2
26,15,4.16,8.99,1,14,9,9,8.37,0.68,36.19,Medium,0.4576,4.84,1.5385,2
43,16,8.58,4.69,4,2,25,7,10.95,0.93,53.79,Medium,1.7912,9.51,0.0797,2
36,15,4.25,4.96,7,18,21,1,9.07,1.78,37.36,Medium,0.8399,6.03,0.8531,2
29,18,9.7,4.78,3,9,11,7,12.97,1.61,59.59,Medium,1.9877,11.31,0.8108,2
29,10,9.07,6.95,1,6,29,9,10.36,1.91,42.1,Medium,1.2865,10.98,0.2062,2
23,5,9.82,7.28,4,1,10,6,12.97,0.3,43.45,Medium,1.3306,10.12,0.099,2
39,10,7.23,8.02,1,1,4,6,10.52,1.82,14.56,Low,0.8904,9.05,0.2439,1
23,3,9.16,6.16,7,9,19,5,14.14,0.99,68.64,Medium,1.4633,10.15,0.4712,2
41,11,11.0,6.8,3,4,10,3,12.61,1.78,44.89,Medium,1.5942,12.78,0.396,2
26,11,4.94,8.56,6,3,15,4,8.57,1.46,24.06,Low,0.5704,6.4,0.1987,1
41,16,10.21,6.85,0,6,14,0,13.04,1.75,34.69,Low,1.4691,11.96,0.4255,1
20,14,13.17,5.04,4,15,5,1,15.26,1.31,85.65,High,2.5623,14.48,2.9412,0
31,8,6.99,5.72,6,2,12,9,10.76,1.62,43.45,Medium,1.201,8.61,0.1653,2
43,6,10.27,6.65,7,1,14,6,13.94,0.24,60.43,Medium,1.5215,10.51,0.0709,2
32,9,12.21,4.77,0,16,26,1,16.64,1.94,84.62,High,2.5072,14.15,0.613,0
29,15,9.12,7.06,4,8,2,7,13.64,0.36,59.59,Medium,1.2737,9.48,3.8095,2
34,11,11.18,9.0,3,19,17,6,14.43,0.05,82.94,High,1.2286,11.23,1.1111,0
32,6,7.11,7.26,2,7,0,9,9.41,1.06,47.64,Medium,0.966,8.17,70.0,2
42,17,7.06,5.86,6,11,24,7,10.18,1.42,58.72,Medium,1.1846,8.48,0.4564,2
41,14,10.68,5.66,2,6,16,3,13.12,1.43,61.49,Medium,1.8542,12.11,0.3727,2
41,5,11.05,8.66,4,13,26,0,13.16,0.68,46.79,Medium,1.2614,11.73,0.4981,2
40,11,13.37,8.36,7,15,19,6,16.58,1.51,98.66,High,1.5804,14.88,0.7853,0
41,10,6.25,6.36,4,0,5,0,9.88,1.69,13.06,Low,0.9675,7.94,0.0,1
28,19,8.68,5.77,2,9,8,6,12.04,1.22,53.61,Medium,1.4787,9.9,1.1111,2
28,2,6.51,7.55,4,10,3,8,11.33,0.77,46.39,Medium,0.851,7.28,3.2258,2
34,1,4.8,5.57,4,6,6,4,6.99,1.23,27.24,Low,0.8466,6.03,0.9836,1
29,5,8.03,4.6,7,17,22,1,10.52,1.72,75.74,High,1.7085,9.75,0.7692,0
43,4,7.74,5.55,3,18,28,0,11.41,1.8,60.27,Medium,1.3699,9.54,0.6406,2
44,17,6.7,6.17,0,13,29,7,10.1,0.06,63.52,Medium,1.0686,6.76,0.4467,2
29,15,6.97,5.28,5,16,21,3,7.98,0.24,62.67,Medium,1.2955,7.21,0.7583,2
27,7,7.6,5.08,7,18,24,7,9.85,0.01,89.07,High,1.4672,7.61,0.7469,0
43,19,13.89,4.03,1,12,10,1,15.91,0.98,83.69,High,3.3632,14.87,1.1881,0
35,10,11.83,7.15,7,2,25,2,16.19,0.87,47.83,Medium,1.6317,12.7,0.0797,2
36,9,4.71,7.07,2,1,22,2,9.17,1.09,10.2,Low,0.6569,5.8,0.0452,1
24,11,12.72,4.94,1,8,2,3,14.86,1.37,65.51,Medium,2.5238,14.09,3.8095,2
23,5,10.33,8.72,2,9,15,8,11.74,0.73,63.26,Medium,1.1712,11.06,0.596,2
37,19,12.91,6.05,2,13,5,8,14.73,0.42,78.11,High,2.0992,13.33,2.549,0
43,4,7.42,4.13,0,4,6,4,9.13,0.79,30.56,Low,1.7541,8.21,0.6557,1
38,8,8.65,5.1,6,19,11,6,10.6,0.02,87.42,High,1.6635,8.67,1.7117,0
23,15,12.96,7.46,6,14,6,8,14.9,1.66,94.79,High,1.7143,14.62,2.2951,0
26,13,6.73,6.46,2,19,28,0,9.65,0.77,48.0,Medium,1.0259,7.5,0.6762,2
29,7,13.16,4.27,2,0,21,1,15.44,1.25,71.27,High,3.0114,14.41,0.0,0
44,19,12.28,7.09,0,19,18,5,15.52,0.65,70.6,High,1.7079,12.93,1.0497,0
32,18,13.81,6.59,4,6,21,2,16.19,1.23,72.74,High,2.0643,15.04,0.2844,0
38,13,7.24,7.81,6,4,15,6,11.5,1.08,49.86,Medium,0.9153,8.32,0.2649,2
23,6,6.36,7.86,5,3,17,4,11.16,0.42,31.24,Low,0.799,6.78,0.1754,1
29,4,7.31,8.8,7,10,9,9,9.93,1.25,52.94,Medium,0.8213,8.56,1.0989,2
20,17,13.55,4.29,1,18,28,7,14.75,0.22,100.0,High,3.0866,13.77,0.6406,0
42,1,7.33,4.19,2,5,0,0,9.29,0.96,37.26,Medium,1.7086,8.29,50.0,2
37,10,9.65,8.94,0,19,7,8,11.06,1.44,51.3,Medium,1.0675,11.09,2.6761,2
24,7,8.04,7.22,2,17,2,9,10.42,1.1,64.48,Medium,1.0984,9.14,8.0952,2
34,0,7.96,7.58,6,4,29,5,11.54,1.49,31.65,Low,1.0365,9.45,0.1375,1
36,11,5.93,4.48,0,19,15,4,12.01,0.55,64.43,Medium,1.2948,6.48,1.2583,2
22,1,9.37,4.35,1,14,23,7,11.34,0.1,90.84,High,2.1056,9.47,0.6061,0
31,17,12.49,4.8,3,19,2,3,16.56,0.11,100.0,High,2.549,12.6,9.0476,0
21,6,4.49,6.14,6,5,1,8,6.02,0.54,22.55,Low,0.7196,5.03,4.5455,1
20,16,12.89,4.55,4,3,11,4,14.8,0.82,57.87,Medium,2.772,13.71,0.2703,2
42,10,10.65,6.23,7,16,7,0,14.35,1.08,65.51,Medium,1.6825,11.73,2.2535,2
40,6,10.17,6.81,7,14,18,7,11.96,1.52,84.57,High,1.4718,11.69,0.7735,0
36,10,10.26,4.0,3,17,23,8,13.98,1.68,98.54,High,2.5024,11.94,0.7359,0
41,5,6.96,4.57,0,5,17,4,11.87,1.39,19.78,Low,1.4904,8.35,0.2924,1
35,19,8.15,5.88,2,19,19,4,12.48,0.93,70.34,High,1.3629,9.08,0.9948,0
24,1,11.99,4.27,4,18,24,5,13.63,0.53,73.62,High,2.7437,12.52,0.7469,0
34,16,7.06,4.67,6,11,14,8,10.14,0.86,73.24,High,1.4801,7.92,0.7801,0
22,11,8.7,5.16,1,8,16,4,11.39,0.55,49.85,Medium,1.654,9.25,0.4969,2
26,11,4.2,6.15,7,7,17,1,9.17,1.25,20.15,Low,0.672,5.45,0.4094,1
30,16,11.34,7.57,6,14,17,2,16.2,1.64,60.3,Medium,1.4785,12.98,0.8187,2
29,9,8.18,4.66,5,0,8,9,9.69,1.04,53.16,Medium,1.7185,9.22,0.0,2
28,2,9.25,7.69,4,1,25,2,13.88,0.09,34.26,Low,1.1874,9.34,0.0398,1
33,19,5.15,8.28,7,2,4,8,6.92,1.88,41.84,Medium,0.6146,7.03,0.4878,2
32,17,8.98,7.26,2,18,10,7,16.2,0.59,85.76,High,1.2201,9.57,1.7822,0
44,12,7.02,4.22,7,9,28,5,9.43,1.83,53.34,Medium,1.625,8.85,0.3203,2
44,11,10.35,6.2,7,13,3,4,12.5,1.63,76.21,High,1.6429,11.98,4.1935,0
21,16,9.81,7.3,3,18,25,9,14.22,0.83,84.1,High,1.3257,10.64,0.7171,0
22,3,11.85,8.89,0,10,9,5,14.17,0.11,47.38,Medium,1.3181,11.96,1.0989,2
26,9,6.94,8.76,3,5,3,8,11.21,1.9,24.29,Low,0.7833,8.84,1.6129,1
40,10,11.56,5.98,6,18,22,9,16.54,1.32,100.0,High,1.9013,12.88,0.8145,0
37,5,7.83,7.08,4,13,2,7,12.19,0.5,41.61,Medium,1.0905,8.33,6.1905,2
22,5,8.11,8.45,5,7,24,4,10.49,1.07,27.47,Low,0.9485,9.18,0.2905,1
29,8,10.73,8.16,2,1,15,5,14.58,1.27,55.21,Medium,1.299,12.0,0.0662,2
41,14,11.84,6.4,0,17,20,8,14.98,0.45,77.06,High,1.8215,12.29,0.8458,0
32,1,10.67,5.31,2,3,10,0,14.82,0.19,32.44,Low,1.9723,10.86,0.297,1
28,3,13.0,4.69,2,2,8,3,12.01,0.53,52.71,Medium,2.714,13.53,0.2469,2
36,4,6.85,6.44,5,1,0,4,10.4,0.1,26.58,Low,1.0474,6.95,10.0,1
30,16,13.01,7.61,4,9,9,8,17.1,0.14,71.72,High,1.6874,13.15,0.989,0
26,7,5.31,8.85,3,17,11,4,9.35,0.31,52.39,Medium,0.5933,5.62,1.5315,2
43,7,10.6,8.31,4,10,29,4,15.45,0.32,58.93,Medium,1.2604,10.92,0.3436,2
33,11,9.48,5.02,6,8,23,2,10.71,0.5,56.46,Medium,1.8516,9.98,0.3463,2
38,7,8.95,7.6,6,7,1,7,11.33,1.87,69.49,Medium,1.1623,10.82,6.3636,2
23,18,7.11,5.45,2,7,14,6,10.02,1.15,39.83,Medium,1.2811,8.26,0.4965,2
25,2,9.04,7.42,2,4,29,7,11.28,0.85,44.85,Medium,1.2021,9.89,0.1375,2
29,17,5.62,7.33,0,12,23,3,7.86,1.13,27.32,Low,0.7564,6.75,0.5195,1
26,18,7.69,5.36,2,6,19,7,9.39,0.01,62.43,Medium,1.4084,7.7,0.3141,2
32,18,4.99,5.17,6,4,15,9,12.01,1.79,30.81,Low,0.9469,6.78,0.2649,1
33,14,9.72,4.52,2,12,1,3,14.35,1.06,51.98,Medium,2.1039,10.78,10.9091,2
23,5,4.96,4.25,7,19,12,0,6.29,0.9,64.73,Medium,1.1402,5.86,1.5702,2
27,15,5.6,8.29,7,15,17,3,7.22,1.88,56.29,Medium,0.6675,7.48,0.8772,2
24,7,4.85,4.25,4,13,28,4,6.76,1.46,42.31,Medium,1.1149,6.31,0.4626,2
20,15,7.81,4.44,6,4,21,9,10.85,0.67,52.32,Medium,1.7203,8.48,0.1896,2
23,17,12.42,5.19,2,18,18,7,16.58,1.87,81.09,High,2.3478,14.29,0.9945,0
22,19,13.07,8.44,5,3,10,9,14.36,1.02,76.45,High,1.5304,14.09,0.297,0
28,15,4.72,5.66,7,10,13,5,8.27,1.91,23.54,Low,0.8194,6.63,0.7634,1
27,10,10.35,4.96,5,1,29,9,11.95,0.19,70.6,High,2.0455,10.54,0.0344,0
20,6,10.84,7.58,6,12,25,4,15.73,1.91,60.57,Medium,1.4115,12.75,0.4781,2
25,16,9.34,5.6,2,15,2,2,13.94,1.09,52.1,Medium,1.6386,10.43,7.1429,2
28,16,10.67,5.67,5,8,8,3,15.47,1.34,50.39,Medium,1.8492,12.01,0.9877,2
26,11,6.34,6.46,4,15,14,5,7.76,0.42,58.8,Medium,0.9665,6.76,1.0638,2
23,12,8.9,5.26,0,6,13,5,11.85,0.28,56.83,Medium,1.6604,9.18,0.458,2
32,9,7.91,8.48,5,15,6,5,9.57,0.16,71.5,High,0.9219,8.07,2.459,0
36,6,4.9,6.81,6,12,11,1,8.3,0.84,36.9,Medium,0.7091,5.74,1.0811,2
21,13,10.26,6.69,5,4,20,7,12.19,0.44,61.42,Medium,1.511,10.7,0.199,2
24,0,8.95,5.32,3,14,17,7,13.03,1.02,79.3,High,1.6513,9.97,0.8187,0
31,16,6.75,8.18,4,6,10,5,10.33,1.91,36.39,Medium,0.8152,8.66,0.5941,2
40,3,8.74,6.86,5,17,26,3,12.03,1.47,44.83,Medium,1.2557,10.21,0.6513,2
27,4,11.75,4.78,0,19,23,1,16.05,1.04,79.87,High,2.4078,12.79,0.8225,0
25,19,12.02,5.03,3,1,8,5,15.02,1.49,49.75,Medium,2.3431,13.51,0.1235,2
27,6,10.5,6.34,6,7,10,5,12.58,1.22,65.8,Medium,1.6304,11.72,0.6931,2
37,9,8.68,7.9,6,9,17,9,12.16,0.36,56.69,Medium,1.085,9.04,0.5263,2
22,16,9.76,8.7,2,9,1,2,14.59,1.27,44.15,Medium,1.1091,11.03,8.1818,2
41,6,7.85,7.32,4,10,19,1,11.25,1.36,40.05,Medium,1.058,9.21,0.5236,2
31,0,5.27,6.53,7,7,12,3,8.79,0.47,27.83,Low,0.7949,5.74,0.5785,1
22,6,7.86,5.25,5,15,14,7,12.6,0.64,71.43,High,1.4692,8.5,1.0638,0
41,10,9.3,7.36,2,15,7,4,12.36,0.77,53.62,Medium,1.2466,10.07,2.1127,2
25,8,9.99,8.91,4,16,4,2,14.98,1.21,54.83,Medium,1.1088,11.2,3.9024,2
32,11,13.36,6.38,6,5,4,4,15.0,0.25,94.33,High,2.0617,13.61,1.2195,0
42,2,11.77,4.81,3,17,6,8,14.92,1.49,77.98,High,2.3971,13.26,2.7869,0
31,3,5.52,4.52,5,16,11,7,7.37,0.69,72.33,High,1.1948,6.21,1.4414,0
21,3,5.74,5.35,6,11,19,9,8.55,1.38,65.71,Medium,1.0532,7.12,0.5759,2
25,12,5.0,6.85,7,14,11,6,6.68,1.87,42.94,Medium,0.7194,6.87,1.2613,2
36,18,11.38,8.73,0,6,8,3,13.27,1.74,17.54,Low,1.2888,13.12,0.7407,1
22,9,11.06,5.5,7,13,3,1,12.9,1.48,66.89,Medium,1.975,12.54,4.1935,2
21,4,13.86,5.53,4,3,7,8,16.14,0.39,71.05,High,2.4618,14.25,0.4225,0
42,6,9.22,6.41,6,16,18,2,10.76,1.46,68.72,Medium,1.4163,10.68,0.884,2
39,15,12.26,8.59,6,10,21,5,16.5,1.27,53.77,Medium,1.4108,13.53,0.4739,2
27,0,9.76,6.1,7,5,0,6,11.64,1.55,58.15,Medium,1.5742,11.31,50.0,2
41,11,12.74,5.12,0,9,22,2,15.41,1.74,50.81,Medium,2.4406,14.48,0.4072,2
31,1,11.21,4.82,7,14,10,2,12.27,0.62,92.84,High,2.2785,11.83,1.3861,0
23,6,10.43,6.29,7,5,22,2,11.85,1.29,66.24,Medium,1.6322,11.72,0.2262,2
24,10,9.65,8.0,2,15,12,2,14.24,0.55,49.91,Medium,1.1914,10.2,1.2397,2
32,12,11.23,5.46,6,11,17,2,15.58,0.69,60.35,Medium,2.0198,11.92,0.6433,2
34,1,8.98,6.56,2,18,20,6,12.56,1.04,84.29,High,1.3483,10.02,0.8955,0
44,6,4.97,7.02,3,15,19,4,7.62,0.87,39.06,Medium,0.698,5.84,0.7853,2
42,14,4.4,6.25,3,13,9,3,5.97,1.2,35.14,Medium,0.6929,5.6,1.4286,2
35,10,8.79,4.96,1,5,12,5,10.22,1.52,42.3,Medium,1.7372,10.31,0.4132,2
29,1,9.99,8.61,1,8,24,7,13.41,1.21,46.4,Medium,1.147,11.2,0.332,2
44,6,4.79,6.83,3,0,11,1,9.1,1.94,0.0,Low,0.6912,6.73,0.0,1
42,3,6.87,7.65,5,7,12,2,11.47,1.48,7.46,Low,0.8865,8.35,0.5785,1
35,10,7.22,7.18,7,6,1,1,9.37,1.97,44.2,Medium,0.9918,9.19,5.4545,2
31,1,9.63,8.99,2,13,2,6,11.91,1.49,54.72,Medium,1.0594,11.12,6.1905,2
36,15,6.78,6.28,0,7,28,1,8.18,1.02,19.86,Low,1.0627,7.8,0.2491,1
32,6,4.96,6.12,6,10,16,4,9.06,0.82,49.5,Medium,0.7974,5.78,0.6211,2
31,12,5.65,5.8,7,8,25,9,7.75,1.47,49.11,Medium,0.9576,7.12,0.3187,2
27,4,5.74,5.81,6,18,14,8,8.66,1.37,74.31,High,0.9712,7.11,1.2766,0
39,16,12.43,5.38,3,6,18,7,17.15,1.34,65.23,Medium,2.2682,13.77,0.3315,2
22,11,6.84,8.9,7,5,11,7,10.85,1.44,32.95,Low,0.76,8.28,0.4505,1
32,6,9.68,5.58,7,4,19,0,10.71,0.46,48.53,Medium,1.7042,10.14,0.2094,2
42,5,13.77,5.53,0,18,19,1,17.92,1.13,76.82,High,2.4458,14.9,0.9424,0
38,7,6.73,4.52,1,10,21,6,9.94,1.21,56.83,Medium,1.4567,7.94,0.4739,2
27,12,5.58,8.39,0,4,9,3,9.46,0.59,0.62,Low,0.6572,6.17,0.4396,1
41,4,4.52,5.86,3,8,22,9,6.15,1.98,29.12,Low,0.7584,6.5,0.362,1
24,1,6.41,6.86,2,7,22,4,10.9,1.57,22.23,Low,0.921,7.98,0.3167,1
39,8,10.84,8.5,7,10,14,0,14.93,0.64,48.7,Medium,1.2605,11.48,0.7092,2
27,10,4.85,6.04,3,5,29,1,9.41,0.72,12.17,Low,0.7899,5.57,0.1718,1
43,5,6.45,8.03,6,14,26,8,8.81,1.44,52.66,Medium,0.7934,7.89,0.5364,2
31,6,12.55,6.15,6,5,7,5,14.65,0.02,84.09,High,2.008,12.57,0.7042,0
20,6,9.83,7.5,4,10,18,6,11.44,0.93,75.54,High,1.2934,10.76,0.5525,0
44,18,4.7,6.16,5,14,4,4,9.42,0.69,44.1,Medium,0.7508,5.39,3.4146,2
40,5,4.48,5.96,5,11,11,8,6.19,1.71,51.93,Medium,0.7393,6.19,0.991,2
32,10,4.61,8.95,5,8,9,9,6.09,1.58,25.0,Low,0.5094,6.19,0.8791,1
25,10,13.42,7.06,4,9,21,4,15.19,0.66,72.61,High,1.8743,14.08,0.4265,0
41,6,12.5,5.84,4,14,13,5,16.59,1.73,86.12,High,2.1044,14.23,1.0687,0
37,1,12.45,5.29,2,16,27,9,17.01,1.83,86.53,High,2.3098,14.28,0.5904,0
27,18,13.24,4.2,5,15,21,8,17.48,1.1,100.0,High,3.0791,14.34,0.7109,0
26,3,9.05,7.53,3,7,11,4,12.3,0.32,38.26,Medium,1.1861,9.37,0.6306,2
20,5,6.47,5.86,4,16,23,3,11.45,1.54,60.42,Medium,1.0856,8.01,0.6926,2
40,16,8.01,8.11,3,10,12,4,9.29,0.64,50.91,Medium,0.9756,8.65,0.8264,2
35,4,11.19,5.82,1,10,20,4,15.66,1.05,72.58,High,1.8902,12.24,0.4975,0
31,6,12.76,5.87,5,5,20,4,15.47,0.09,82.11,High,2.1374,12.85,0.2488,0
25,8,8.35,7.9,4,1,16,0,11.17,1.0,34.48,Low,1.0438,9.35,0.0621,1
39,0,9.35,6.45,4,0,0,4,10.86,0.76,42.22,Medium,1.4275,10.11,0.0,2
33,18,5.07,6.95,3,5,9,0,7.34,0.08,53.745000000000005,Low,0.7191,5.15,0.5495,1
23,5,12.62,5.2,2,4,25,3,14.32,1.25,52.47,Medium,2.3811,13.87,0.1594,2
20,17,5.59,6.84,2,8,4,7,8.52,1.54,20.24,Low,0.8055,7.13,1.9512,1
42,9,8.84,4.02,3,4,10,3,10.43,0.03,63.76,Medium,2.1456,8.87,0.396,2
37,10,6.18,5.56,1,17,9,6,12.01,1.5,52.1,Medium,1.0919,7.68,1.8681,2
32,0,10.03,5.04,3,18,5,5,14.54,0.26,70.78,High,1.9514,10.29,3.5294,0
21,0,9.59,7.27,1,14,14,4,14.28,1.4,47.42,Medium,1.3012,10.99,0.9929,2
28,12,7.8,4.68,2,14,8,8,12.66,0.91,94.38,High,1.6318,8.71,1.7284,0
40,4,12.63,5.45,1,8,7,7,16.35,1.1,88.52,High,2.2757,13.73,1.1268,0
21,19,10.6,5.66,5,13,22,4,14.68,0.67,82.3,High,1.8403,11.27,0.5882,0
44,0,11.21,4.02,1,4,22,5,15.55,0.49,80.83,High,2.7209,11.7,0.181,0
28,19,5.51,4.23,7,16,5,6,9.15,1.02,64.9,Medium,1.2725,6.53,3.1373,2
20,2,12.83,5.56,1,14,5,8,15.15,1.73,77.47,High,2.2668,14.56,2.7451,0
30,17,5.67,5.11,7,19,16,6,7.3,1.22,77.39,High,1.0883,6.89,1.1801,0
22,8,6.23,4.58,4,16,11,2,8.18,1.97,64.86,Medium,1.3312,8.2,1.4414,2
39,13,5.28,4.77,4,8,6,9,9.64,1.7,39.66,Medium,1.0842,6.98,1.3115,2
42,16,8.4,8.18,6,12,4,4,12.18,1.74,47.61,Medium,1.0145,10.14,2.9268,2
23,13,12.88,7.42,2,12,15,8,15.7,1.2,83.06,High,1.7128,14.08,0.7947,0
37,3,6.52,6.42,3,4,22,8,7.64,0.16,39.31,Medium,1.0,6.68,0.181,2
42,4,7.74,8.54,1,13,5,7,9.8,1.83,42.63,Medium,0.8958,9.57,2.549,2
25,16,12.46,4.15,5,6,7,5,16.38,0.24,71.21,High,2.9318,12.7,0.8451,0
22,1,10.18,5.72,4,4,14,6,13.23,1.03,59.96,Medium,1.7491,11.21,0.2837,2
41,4,11.52,8.12,3,11,7,6,14.26,1.71,64.29,Medium,1.4015,13.23,1.5493,2
30,3,8.98,7.14,5,2,28,0,8.39,0.94,17.6,Low,1.2403,9.92,0.0712,1
34,3,11.16,8.91,1,8,6,7,14.59,0.33,55.47,Medium,1.2386,11.49,1.3115,2
41,5,6.28,8.72,3,9,14,5,11.15,0.75,38.9,Medium,0.712,7.03,0.6383,2
24,19,13.87,4.85,6,0,18,6,18.47,1.98,73.44,High,2.802,15.85,0.0,0
39,12,9.6,8.86,7,13,25,5,10.72,2.0,81.91,High,1.0714,11.6,0.5179,0
29,4,10.96,8.73,7,0,19,9,13.88,1.42,51.13,Medium,1.2412,12.38,0.0,2
31,6,5.18,5.87,4,9,13,1,7.5,1.78,33.95,Low,0.8677,6.96,0.687,1
34,19,6.51,8.91,0,10,24,6,9.55,0.09,32.22,Low,0.7225,6.6,0.4149,1
